tree_ID,year,treatment,assessment,block,family,class,compound,mass_type,mass
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,B_phelandrene,dw,316.08
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,y_terpinene,ww,2.39
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,y_terpinene,dw,4.9
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,ocimene,ww,0
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,ocimene,dw,0
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,cymene,ww,0
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,cymene,dw,0
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,terpinolene,ww,28.33
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,terpinolene,dw,58.04
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,bornyl_acetate,ww,8.52
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,bornyl_acetate,dw,17.45
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,a_terpineol,ww,2.11
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,a_terpineol,dw,4.31
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,borneol,ww,0.29
1405,2020,Control,rust_inoc,1,ENDO-159,monoterpene,borneol,dw,0.59
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,a_pinene,ww,277.83
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,a_pinene,dw,605.15
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,camphene,ww,27.09
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,camphene,dw,59.01
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,B_pinene,ww,360.2
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,B_pinene,dw,784.55
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,X3_carene,ww,0
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,X3_carene,dw,0
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,myrcene,ww,32.61
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,myrcene,dw,71.03
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,limonene,ww,29.56
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,limonene,dw,64.38
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,B_phelandrene,ww,120.69
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,B_phelandrene,dw,262.88
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,y_terpinene,ww,0
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,y_terpinene,dw,0
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,ocimene,ww,0
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,ocimene,dw,0
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,cymene,ww,0
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,cymene,dw,0
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,terpinolene,ww,11.63
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,terpinolene,dw,25.32
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,bornyl_acetate,ww,9.06
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,bornyl_acetate,dw,19.74
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,a_terpineol,ww,0
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,a_terpineol,dw,0
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,borneol,ww,1.38
1407,2020,Control,rust_inoc,1,ENDO-158,monoterpene,borneol,dw,3
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,a_pinene,ww,255.81
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,a_pinene,dw,525.25
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,camphene,ww,18.64
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,camphene,dw,38.26
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,B_pinene,ww,152.93
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,B_pinene,dw,314
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,X3_carene,ww,0
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,X3_carene,dw,0
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,myrcene,ww,20.27
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,myrcene,dw,41.62
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,limonene,ww,18.06
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,limonene,dw,37.08
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,B_phelandrene,ww,78.29
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,B_phelandrene,dw,160.75
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,y_terpinene,ww,0
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,y_terpinene,dw,0
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,ocimene,ww,0
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,ocimene,dw,0
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,cymene,ww,0
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,cymene,dw,0
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,terpinolene,ww,8.36
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,terpinolene,dw,17.16
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,bornyl_acetate,ww,12.39
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,bornyl_acetate,dw,25.44
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,a_terpineol,ww,0
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,a_terpineol,dw,0
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,borneol,ww,1.06
1408,2020,Control,rust_inoc,1,ENDO-158,monoterpene,borneol,dw,2.17
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,a_pinene,ww,243.18
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,a_pinene,dw,542.39
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,camphene,ww,14.23
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,camphene,dw,31.74
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,B_pinene,ww,515.59
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,B_pinene,dw,1150
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,X3_carene,ww,0
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,X3_carene,dw,0
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,myrcene,ww,34.02
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,myrcene,dw,75.87
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,limonene,ww,34.89
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,limonene,dw,77.83
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,B_phelandrene,ww,126.12
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,B_phelandrene,dw,281.3
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,y_terpinene,ww,0
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,y_terpinene,dw,0
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,ocimene,ww,0
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,ocimene,dw,0
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,cymene,ww,0
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,cymene,dw,0
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,terpinolene,ww,13.55
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,terpinolene,dw,30.22
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,bornyl_acetate,ww,5.56
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,bornyl_acetate,dw,12.39
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,a_terpineol,ww,0
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,a_terpineol,dw,0
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,borneol,ww,0.68
1412,2020,Control,rust_inoc,1,ENDO-156,monoterpene,borneol,dw,1.52
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,a_pinene,ww,275.77
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,a_pinene,dw,598.95
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,camphene,ww,24.52
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,camphene,dw,53.25
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,B_pinene,ww,766.8
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,B_pinene,dw,1665.41
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,X3_carene,ww,152.32
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,X3_carene,dw,330.82
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,myrcene,ww,41.41
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,myrcene,dw,89.94
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,limonene,ww,38.8
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,limonene,dw,84.28
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,B_phelandrene,ww,111.58
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,B_phelandrene,dw,242.35
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,y_terpinene,ww,2.8
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,y_terpinene,dw,6.08
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,ocimene,ww,0
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,ocimene,dw,0
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,cymene,ww,0
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,cymene,dw,0
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,terpinolene,ww,25.87
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,terpinolene,dw,56.18
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,bornyl_acetate,ww,11.78
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,bornyl_acetate,dw,25.58
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,a_terpineol,ww,3.47
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,a_terpineol,dw,7.55
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,borneol,ww,0.77
1415,2020,Control,rust_inoc,1,ENDO-156,monoterpene,borneol,dw,1.68
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,a_pinene,ww,192.2
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,a_pinene,dw,437.94
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,camphene,ww,20.69
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,camphene,dw,47.15
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,B_pinene,ww,626.37
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,B_pinene,dw,1427.19
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,X3_carene,ww,84.5
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,X3_carene,dw,192.54
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,myrcene,ww,47.64
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,myrcene,dw,108.55
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,limonene,ww,40.62
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,limonene,dw,92.54
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,B_phelandrene,ww,133.97
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,B_phelandrene,dw,305.26
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,y_terpinene,ww,2.12
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,y_terpinene,dw,4.82
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,ocimene,ww,0
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,ocimene,dw,0
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,cymene,ww,0
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,cymene,dw,0
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,terpinolene,ww,23.87
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,terpinolene,dw,54.39
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,bornyl_acetate,ww,5.77
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,bornyl_acetate,dw,13.16
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,a_terpineol,ww,3.18
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,a_terpineol,dw,7.24
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,borneol,ww,1.06
1421,2020,Control,rust_inoc,2,ENDO-159,monoterpene,borneol,dw,2.41
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,a_pinene,ww,205.35
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,a_pinene,dw,449.37
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,camphene,ww,7.65
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,camphene,dw,16.74
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,B_pinene,ww,243.12
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,B_pinene,dw,532.01
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,X3_carene,ww,132.03
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,X3_carene,dw,288.91
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,myrcene,ww,34.89
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,myrcene,dw,76.36
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,limonene,ww,23.61
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,limonene,dw,51.67
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,B_phelandrene,ww,108.8
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,B_phelandrene,dw,238.08
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,y_terpinene,ww,2.39
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,y_terpinene,dw,5.23
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,ocimene,ww,0
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,ocimene,dw,0
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,cymene,ww,0
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,cymene,dw,0
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,terpinolene,ww,23.8
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,terpinolene,dw,52.09
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,bornyl_acetate,ww,2.01
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,bornyl_acetate,dw,4.39
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,a_terpineol,ww,0
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,a_terpineol,dw,0
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,borneol,ww,1.53
1422,2020,Control,rust_inoc,2,ENDO-159,monoterpene,borneol,dw,3.35
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,a_pinene,ww,235.98
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,a_pinene,dw,499.59
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,camphene,ww,28.42
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,camphene,dw,60.16
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,B_pinene,ww,552.57
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,B_pinene,dw,1169.82
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,X3_carene,ww,104.46
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,X3_carene,dw,221.15
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,myrcene,ww,42
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,myrcene,dw,88.91
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,limonene,ww,37.44
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,limonene,dw,79.26
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,B_phelandrene,ww,155.09
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,B_phelandrene,dw,328.34
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,y_terpinene,ww,2.13
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,y_terpinene,dw,4.52
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,ocimene,ww,0
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,ocimene,dw,0
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,cymene,ww,0
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,cymene,dw,0
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,terpinolene,ww,24.15
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,terpinolene,dw,51.13
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,bornyl_acetate,ww,12.32
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,bornyl_acetate,dw,26.08
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,a_terpineol,ww,0
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,a_terpineol,dw,0
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,borneol,ww,2.23
1426,2020,Control,rust_inoc,2,ENDO-155,monoterpene,borneol,dw,4.72
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,a_pinene,ww,481.63
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,a_pinene,dw,1047.78
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,camphene,ww,30.32
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,camphene,dw,65.96
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,B_pinene,ww,977.94
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,B_pinene,dw,2127.48
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,X3_carene,ww,1.26
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,X3_carene,dw,2.75
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,myrcene,ww,65.01
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,myrcene,dw,141.44
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,limonene,ww,63.36
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,limonene,dw,137.84
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,B_phelandrene,ww,206.41
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,B_phelandrene,dw,449.05
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,y_terpinene,ww,0
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,y_terpinene,dw,0
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,ocimene,ww,0
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,ocimene,dw,0
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,cymene,ww,0
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,cymene,dw,0
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,terpinolene,ww,23.81
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,terpinolene,dw,51.8
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,bornyl_acetate,ww,15.16
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,bornyl_acetate,dw,32.98
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,a_terpineol,ww,3.11
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,a_terpineol,dw,6.77
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,borneol,ww,0.39
1427,2020,Control,rust_inoc,2,ENDO-155,monoterpene,borneol,dw,0.85
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_pinene,ww,170.04
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_pinene,dw,336.77
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,camphene,ww,13.75
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,camphene,dw,27.24
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_pinene,ww,423.28
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_pinene,dw,838.33
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,X3_carene,ww,85.17
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,X3_carene,dw,168.68
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,myrcene,ww,33.6
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,myrcene,dw,66.54
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,limonene,ww,41.06
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,limonene,dw,81.32
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_phelandrene,ww,91.94
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_phelandrene,dw,182.1
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,y_terpinene,ww,1.67
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,y_terpinene,dw,3.31
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,ocimene,ww,0
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,ocimene,dw,0
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,cymene,ww,0
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,cymene,dw,0
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,terpinolene,ww,20.53
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,terpinolene,dw,40.66
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,bornyl_acetate,ww,2.65
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,bornyl_acetate,dw,5.25
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_terpineol,ww,0
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_terpineol,dw,0
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,borneol,ww,0.1
1431,2020,Control,rust_inoc,2,ENDO-157,monoterpene,borneol,dw,0.19
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_pinene,ww,321.22
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_pinene,dw,665.44
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,camphene,ww,31.1
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,camphene,dw,64.42
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_pinene,ww,753.21
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_pinene,dw,1560.33
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,X3_carene,ww,0
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,X3_carene,dw,0
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,myrcene,ww,60.61
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,myrcene,dw,125.56
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,limonene,ww,57.95
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,limonene,dw,120.04
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_phelandrene,ww,213.72
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_phelandrene,dw,442.74
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,y_terpinene,ww,1.28
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,y_terpinene,dw,2.66
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,ocimene,ww,0
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,ocimene,dw,0
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,cymene,ww,0
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,cymene,dw,0
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,terpinolene,ww,22.7
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,terpinolene,dw,47.03
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,bornyl_acetate,ww,5.53
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,bornyl_acetate,dw,11.45
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_terpineol,ww,0
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_terpineol,dw,0
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,borneol,ww,1.48
1432,2020,Control,rust_inoc,2,ENDO-157,monoterpene,borneol,dw,3.07
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_pinene,ww,554.95
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_pinene,dw,1221.35
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,camphene,ww,29.3
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,camphene,dw,64.48
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_pinene,ww,1203.17
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_pinene,dw,2647.99
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,X3_carene,ww,180.5
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,X3_carene,dw,397.25
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,myrcene,ww,100.19
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,myrcene,dw,220.51
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,limonene,ww,87.51
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,limonene,dw,192.6
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_phelandrene,ww,353.79
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,B_phelandrene,dw,778.65
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,y_terpinene,ww,4.23
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,y_terpinene,dw,9.3
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,ocimene,ww,1.63
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,ocimene,dw,3.59
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,cymene,ww,0
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,cymene,dw,0
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,terpinolene,ww,51.49
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,terpinolene,dw,113.32
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,bornyl_acetate,ww,13.06
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,bornyl_acetate,dw,28.75
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_terpineol,ww,2.79
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,a_terpineol,dw,6.13
1433,2020,Control,rust_inoc,2,ENDO-157,monoterpene,borneol,ww,2.98
